index,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
3637,0.09470421335251292,0.2127498764717637,0.043387477941165514,0.12153905796724901,0.0794327120990094,0.07505960272290713,,,,,,,10.559192295676944,4.700355255589165,23.048124653754353,8.227807724735442,12.58927176946374,13.32274570772294,,,,,,
3638,0.14021019052500835,0.043379851691131566,0.46970231096114906,0.10056341941775412,0.2198209495948616,0.15362100286149177,,,,,,,7.132149212946378,23.052176552379425,2.129008047573166,9.943973721158624,4.549156947247468,6.50952657106153,,,,,,
3639,0.09982765575790997,0.17692956642185934,0.08441926800435451,0.11556959291145451,0.06255385441929938,0.09160664113220383,,,,,,,10.017264178025775,5.651966600176169,11.845636945684225,8.652795037239303,15.986225138054415,10.91623912459394,,,,,,
3640,0.09498638007989486,0.15866174454201304,0.03674796253770753,0.10806642041794914,0.06726148438611515,0.08798757312429578,,,,,,,10.527825138286993,6.302716529977419,27.212393040128084,9.25356827895732,14.867349555646008,11.365241300465788,,,,,,
3641,0.08615384919227592,0.1454898482938563,0.3544507660061307,0.09437191447166718,0.20540833473539846,0.12104019891164146,,,,,,,11.607142447788096,6.873331794120976,2.821266296777318,10.596372931485089,4.868351624037912,8.261718082023258,,,,,,
3642,0.11739663173332646,0.10154600676442684,0.3355153104764839,0.08603561136039845,0.1599434557468347,0.11335849319166157,,,,,,,8.518131953492162,9.84775307137253,2.980489917374693,11.623094021045018,6.252209540744465,8.821571034022513,,,,,,
3643,0.10565736272165832,0.08659561318590699,0.3860153880089157,0.09669108644837389,0.19616191235671154,0.12858985846056278,,,,,,,9.464555751163129,11.547929083349283,2.5905703012463928,10.34221495208794,5.097829583663241,7.776663043039976,,,,,,
3644,0.09738755503269224,0.18006602295063384,0.06448047071000763,0.11523633179153289,0.07961542119428262,0.09166424954462879,,,,,,,10.2682524442092,5.553518557324698,15.50857164950559,8.677818743910034,12.560380702624638,10.909378574174958,,,,,,
3645,0.012593637988817958,0.3375157810172077,0.3380751650757881,0.10267710680884957,0.3372394043524959,0.12616505693224553,,,,,,,79.40517274578735,2.962824425531133,2.9579220933777393,9.739269356913859,2.965252538978988,7.926124905860664,,,,,,
3646,0.10362433307044622,0.025725737747227653,0.37146051874306135,0.07416189122006756,0.13284676481124652,0.10970886851831867,,,,,,,9.650243049768791,38.87157716624727,2.6920761414531333,13.484014276720721,7.527469723638631,9.115033392519445,,,,,,
